siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-16 19:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-16 19:00",0.25
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-16 19:00",51.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-16 19:00",30
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-16 19:00",10
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-16 20:00",9.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-16 20:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-16 20:00",0.24
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-16 20:00",53.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-16 20:00",31
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-16 20:00",14
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-16 21:00",7.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-16 21:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-16 21:00",0.23
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-16 21:00",59.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-16 21:00",36
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-16 21:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-16 22:00",6.1
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-16 22:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-16 22:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-16 22:00",60.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-16 22:00",38
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-16 22:00",15
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-16 23:00",15
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-16 23:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-16 23:00",0.22
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-16 23:00",58.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-16 23:00",36
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-16 23:00",6.5
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 00:00",18
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 00:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 00:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 00:00",61.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 00:00",40
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 00:00",5.1
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 01:00",4.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 01:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 01:00",0.22
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 01:00",60.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 01:00",37
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 01:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 02:00",5.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 02:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 02:00",0.27
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 02:00",53.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 02:00",28
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 02:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 03:00",8.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 03:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 03:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 03:00",47.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 03:00",30
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 03:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 04:00",6.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 04:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 04:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 04:00",48.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 04:00",32
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 04:00",15
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 05:00",48.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 05:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 05:00",0.25
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 05:00",28
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 05:00",4.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 05:00",15
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 06:00",18
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 06:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 06:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 06:00",42.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 06:00",28
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 06:00",9.9
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 07:00",15.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 07:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 07:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 07:00",39.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 07:00",36
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 07:00",19
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 08:00",13.1
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 08:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 08:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 08:00",55.4
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 08:00",36
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 08:00",14
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 09:00",10.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 09:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 09:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 09:00",56.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 09:00",33
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 09:00",17
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 10:00",39
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 10:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 10:00",0.3
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 10:00",18
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 10:00",60.2
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 10:00",13.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 11:00",58.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 11:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 11:00",0.27
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 11:00",37
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 11:00",10.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 11:00",15
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 12:00",17
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 12:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 12:00",0.25
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 12:00",57.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 12:00",38
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 12:00",11.3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 13:00",12
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 13:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 13:00",0.25
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 13:00",56.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 13:00",43
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 13:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 14:00",16.8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 14:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 14:00",0.37
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 14:00",79.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 14:00",55
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 14:00",26
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 15:00",23.8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 15:00",1.4
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 15:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 15:00",50.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 15:00",42
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 15:00",21
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 16:00",17
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 16:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 16:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 16:00",44
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 16:00",40
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 16:00",14.8
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 17:00",15
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 17:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 17:00",0.33
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 17:00",43.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 17:00",31
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 17:00",11.1
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 18:00",11.8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 18:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 18:00",0.34
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 18:00",43.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 18:00",30
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 18:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 19:00",13.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 19:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 19:00",0.37
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 19:00",40.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 19:00",32
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 19:00",20
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 20:00",x
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 20:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 20:00",x
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 20:00",x
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 20:00",31
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 20:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 21:00",19.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 21:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 21:00",0.43
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 21:00",26.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 21:00",27
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 21:00",17
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 22:00",14
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 22:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 22:00",0.41
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 22:00",27.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 22:00",26
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 22:00",14.9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-17 23:00",12
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-17 23:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-17 23:00",0.38
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-17 23:00",24.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-17 23:00",30
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-17 23:00",16.1
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 00:00",14.2
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 00:00",0.9
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 00:00",0.39
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 00:00",25.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 00:00",22
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 00:00",21
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 01:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 01:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 01:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 01:00",25.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 01:00",22
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 01:00",16
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 02:00",14.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 02:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 02:00",0.43
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 02:00",14.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 02:00",35
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 02:00",18
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 03:00",14.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 03:00",1.6
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 03:00",0.37
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 03:00",15
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 03:00",35
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 03:00",21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 04:00",19.9
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 04:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 04:00",0.28
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 04:00",30
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 04:00",10
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 04:00",19
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 05:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 05:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 05:00",0.3
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 05:00",17
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 05:00",26
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 05:00",8.6
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 06:00",9.3
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 06:00",1.2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 06:00",0.31
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 06:00",14.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 06:00",19
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 06:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 07:00",12.1
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 07:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 07:00",0.4
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 07:00",22
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 07:00",29
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 07:00",22
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 08:00",14.1
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 08:00",1.6
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 08:00",0.42
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 08:00",38.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 08:00",34
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 08:00",21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 09:00",42.5
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 09:00",1.6
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 09:00",0.4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 09:00",21.1
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 09:00",16
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 09:00",32
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 10:00",16
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 10:00",2.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 10:00",0.28
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 10:00",45.1
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 10:00",32
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 10:00",17.7
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 11:00",15
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 11:00",2.8
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 11:00",0.26
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 11:00",48.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 11:00",27
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 11:00",15.4
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 12:00",8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 12:00",2.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 12:00",0.24
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 12:00",54.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 12:00",26
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 12:00",15
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 13:00",6.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 13:00",2
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 13:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 13:00",49.5
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 13:00",24
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 13:00",10
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 14:00",14.4
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 14:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 14:00",0.22
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 14:00",40.3
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 14:00",19
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 14:00",12
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 15:00",11
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 15:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 15:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 15:00",37.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 15:00",23
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 15:00",12.2
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 16:00",10
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 16:00",1.5
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 16:00",0.21
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 16:00",39.8
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 16:00",24
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 16:00",9.3
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 17:00",8.8
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 17:00",1.3
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 17:00",0.23
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 17:00",36.7
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 17:00",13
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 17:00",9
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 18:00",8.6
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 18:00",1.1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 18:00",0.23
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 18:00",35.9
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 18:00",12
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 18:00",13
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 19:00",6.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 19:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 19:00",0.19
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 19:00",37.6
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 19:00",9
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 19:00",7
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 20:00",7.7
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 20:00",1
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 20:00",0.2
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 20:00",34.2
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 20:00",5
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 20:00",10
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 21:00",x
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 21:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 21:00",0.26
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 21:00",x
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 21:00",x
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 21:00",x
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 22:00",x
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 22:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 22:00",0.23
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 22:00",x
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 22:00",x
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 22:00",x
14,古亭,臺北市,7,二氧化氮,NO2,ppb,"2024-05-18 23:00",x
14,古亭,臺北市,1,二氧化硫,SO2,ppb,"2024-05-18 23:00",x
14,古亭,臺北市,2,一氧化碳,CO,ppm,"2024-05-18 23:00",0.22
14,古亭,臺北市,3,臭氧,O3,ppb,"2024-05-18 23:00",x
14,古亭,臺北市,4,懸浮微粒,PM10,μg/m3,"2024-05-18 23:00",x
14,古亭,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2024-05-18 23:00",x
